num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status
928,53,0,906,16,5,0,1,0,695
391,136,0,343,43,4,1,0,0,696
150,2,1,146,4,0,0,0,0,697
223,1,1,219,4,0,0,0,0,698
174,2,0,166,8,0,0,0,0,699
0,0,1,0,0,0,0,0,0,700
102,1,1,101,1,0,0,0,0,701
344,20,0,341,2,1,0,0,0,702
135,26,0,123,9,0,2,1,0,703
334,13,1,332,2,0,0,0,0,704
49,3,0,49,0,0,0,0,0,705
404,17,0,402,2,0,0,0,0,706
185,5,0,181,4,0,0,0,0,707
354,184,1,306,44,0,3,0,1,708
78,16,0,78,0,0,0,0,0,709
139,18,0,139,0,0,0,0,0,710
367,11,3,346,0,21,0,0,0,711
177,1,0,177,0,0,0,0,0,712
378,5,0,377,1,0,0,0,0,713
57,19,0,57,0,0,0,0,0,714
921,35,0,891,14,15,1,0,0,715
0,0,1,0,0,0,0,0,0,716
348,9,0,346,2,0,0,0,0,717
370,10,0,365,5,0,0,0,0,718
72,3,27,72,0,0,0,0,0,719
27,9,0,27,0,0,0,0,0,720
59,16,1,59,0,0,0,0,0,721
113,1,32,113,0,0,0,0,0,722
116,24,0,116,0,0,0,0,0,723
21,10,0,21,0,0,0,0,0,724
19,8,0,19,0,0,0,0,0,725
230,62,8,207,19,3,1,0,0,726
1542,18,1260,1520,12,6,0,4,0,727
48,14,0,48,0,0,0,0,0,728
69,15,2,68,1,0,0,0,0,729
96,18,1,96,0,0,0,0,0,730
235,1,0,232,3,0,0,0,0,731
130,4,0,128,0,2,0,0,0,732
111,19,2,110,1,0,0,0,0,733
89,20,1,87,2,0,0,0,0,734
20,11,0,20,0,0,0,0,0,735
74,15,0,74,0,0,0,0,0,736
63,18,2,61,2,0,0,0,0,737
83,24,3,83,0,0,0,0,0,738
62,11,0,61,1,0,0,0,0,739
141,24,2,140,0,1,0,0,0,740
140,1,0,138,1,1,0,0,0,741
124,21,1,119,2,3,0,0,0,742
107,16,1,106,1,0,0,0,0,743
139,16,0,139,0,0,0,0,0,744
264,27,3,264,0,0,0,0,0,745
48,4,4,48,0,0,0,0,0,746
360,131,5,292,60,1,5,1,1,747
64,11,0,64,0,0,0,0,0,748
173,11,0,170,2,0,1,0,0,749
165,15,1,165,0,0,0,0,0,750
79,18,0,78,1,0,0,0,0,751
130,19,2,128,2,0,0,0,0,752
534,0,0,526,5,2,0,0,1,753
237,33,0,230,6,1,0,0,0,754
432,5,0,429,3,0,0,0,0,755
92,2,0,92,0,0,0,0,0,756
128,3,0,124,4,0,0,0,0,757
316,3,0,309,4,3,0,0,0,758
68,16,3,68,0,0,0,0,0,759
193,3,0,189,0,3,1,0,0,760
75,3,0,74,0,1,0,0,0,761
131,0,0,131,0,0,0,0,0,762
74,10,0,74,0,0,0,0,0,763
67,11,0,67,0,0,0,0,0,764
35,2,0,35,0,0,0,0,0,765
217,1,0,215,2,0,0,0,0,766
398,3,0,395,3,0,0,0,0,767
99,14,1,99,0,0,0,0,0,768
138,1,0,136,1,1,0,0,0,769
134,0,1,133,0,1,0,0,0,770
267,9,0,263,0,3,1,0,0,771
87,17,0,81,6,0,0,0,0,772
409,6,0,404,4,1,0,0,0,773
263,5,0,260,3,0,0,0,0,774
210,2,0,209,1,0,0,0,0,775
104,14,0,103,1,0,0,0,0,776
158,48,0,152,5,1,0,0,0,777
286,2,0,285,1,0,0,0,0,778
179,1,0,177,2,0,0,0,0,779
190,1,0,187,2,1,0,0,0,780
163,1,0,161,1,1,0,0,0,781
424,7,0,421,3,0,0,0,0,782
181,3,0,180,1,0,0,0,0,783
139,2,0,138,0,1,0,0,0,784
775,18,0,762,5,8,0,0,0,785
368,2,0,364,1,3,0,0,0,786
105,12,0,103,1,1,0,0,0,787
218,2,0,217,1,0,0,0,0,788
89,9,0,88,1,0,0,0,0,789
326,10,0,325,1,0,0,0,0,790
106,3,0,104,0,2,0,0,0,791
125,5,0,122,3,0,0,0,0,792
123,16,0,118,4,0,1,0,0,793
70,21,1,70,0,0,0,0,0,794
58,0,0,58,0,0,0,0,0,795
61,16,0,60,0,1,0,0,0,796
66,14,1,65,1,0,0,0,0,797
81,14,1,80,0,1,0,0,0,798
39,5,1,39,0,0,0,0,0,799
167,0,0,165,1,1,0,0,0,800
78,13,0,78,0,0,0,0,0,801
140,13,0,137,1,2,0,0,0,802
243,4,0,243,0,0,0,0,0,803
199,3,0,197,0,2,0,0,0,804
354,15,0,349,4,1,0,0,0,805
171,78,3,167,4,0,0,0,0,806
55,4,0,54,1,0,0,0,0,807
136,44,1,131,3,1,1,0,0,808
51,8,0,51,0,0,0,0,0,809
103,25,0,103,0,0,0,0,0,810
619,15,0,615,4,0,0,0,0,811
231,30,5,227,1,3,0,0,0,812
86,14,1,85,1,0,0,0,0,813
63,9,0,63,0,0,0,0,0,814
165,89,1,162,2,1,0,0,0,815
200,18,1,197,1,2,0,0,0,816
180,15,1,178,1,1,0,0,0,817
214,152,0,210,4,0,0,0,0,818
157,124,1,157,0,0,0,0,0,819
44,1,0,44,0,0,0,0,0,820
208,6,0,208,0,0,0,0,0,821
145,2,0,145,0,0,0,0,0,822
177,134,0,176,1,0,0,0,0,823
250,11,0,246,4,0,0,0,0,824
97,29,0,97,0,0,0,0,0,825
112,45,0,109,3,0,0,0,0,826
170,108,0,168,2,0,0,0,0,827
148,7,0,147,0,0,1,0,0,828
360,10,0,356,4,0,0,0,0,829
280,9,0,279,0,1,0,0,0,830
111,45,0,110,1,0,0,0,0,831
188,242,6,187,1,0,0,0,0,832
121,43,0,121,0,0,0,0,0,833
43,4,1,43,0,0,0,0,0,834
111,15,0,108,2,1,0,0,0,835
111,4,0,110,1,0,0,0,0,836
119,31,2,119,0,0,0,0,0,837
358,10,3,354,0,4,0,0,0,838
187,25,0,186,1,0,0,0,0,839
180,84,4,171,8,1,0,0,0,840
227,173,1,223,2,1,1,0,0,841
146,19,0,146,0,0,0,0,0,842
105,10,0,105,0,0,0,0,0,843
131,39,1,130,1,0,0,0,0,844
325,13,1,322,3,0,0,0,0,845
113,2,1,113,0,0,0,0,0,846
102,13,1,102,0,0,0,0,0,847
441,10,0,431,3,7,0,0,0,848
260,6,0,260,0,0,0,0,0,849
31,14,0,31,0,0,0,0,0,850
70,10,2,68,0,2,0,0,0,851
147,1,0,147,0,0,0,0,0,852
177,145,3,176,0,1,0,0,0,853
112,18,0,112,0,0,0,0,0,854
117,18,1,116,1,0,0,0,0,855
118,6,0,118,0,0,0,0,0,856
118,3,0,118,0,0,0,0,0,857
162,10,0,161,0,0,1,0,0,858
318,2,0,312,3,3,0,0,0,859
59,14,0,58,1,0,0,0,0,860
54,0,0,52,1,0,1,0,0,861
238,41,3,234,3,1,0,0,0,862
350,389,6,342,7,1,0,0,0,863
111,11,0,111,0,0,0,0,0,864
207,4,0,203,3,0,1,0,0,865
140,23,0,138,0,2,0,0,0,866
103,8,0,103,0,0,0,0,0,867
323,407,8,307,12,4,0,0,0,868
487,93,13,472,9,5,1,0,0,869
180,16,0,180,0,0,0,0,0,870
156,0,0,155,1,0,0,0,0,871
118,13,0,117,1,0,0,0,0,872
227,18,0,223,2,1,1,0,0,873
26,2,0,26,0,0,0,0,0,874
120,0,0,119,0,1,0,0,0,875
59,6,5,59,0,0,0,0,0,876
90,13,1,90,0,0,0,0,0,877
22,2,1,22,0,0,0,0,0,878
73,5,0,72,0,1,0,0,0,879
183,15,0,182,1,0,0,0,0,880
67,14,0,66,0,1,0,0,0,881
45,1,0,45,0,0,0,0,0,882
110,3,0,110,0,0,0,0,0,883
120,4,0,117,1,0,2,0,0,884
87,1,4,83,2,2,0,0,0,885
139,4,0,138,0,1,0,0,0,886
104,0,3,102,1,1,0,0,0,887
60,1,0,59,0,1,0,0,0,888
214,6,0,211,3,0,0,0,0,889
160,1,0,158,2,0,0,0,0,890
322,8,0,320,2,0,0,0,0,891
348,3,2,345,2,1,0,0,0,892
292,10,1,285,5,2,0,0,0,893
51,0,0,51,0,0,0,0,0,894
251,20,4,248,2,1,0,0,0,895
67,5,0,66,1,0,0,0,0,896
43,8,0,42,1,0,0,0,0,897
58,10,0,58,0,0,0,0,0,898
37,1,0,37,0,0,0,0,0,899
40,2,4,39,1,0,0,0,0,900
56,9,1,56,0,0,0,0,0,901
59,3,0,58,0,1,0,0,0,902
147,2,17,144,2,1,0,0,0,903
231,5,1,220,7,4,0,0,0,904
71,6,2,71,0,0,0,0,0,905
48,1,0,45,2,1,0,0,0,906
261,4,0,248,6,6,1,0,0,907
225,0,20,222,3,0,0,0,0,908
148,16,0,140,3,4,1,0,0,909
68,3,3,63,3,0,2,0,0,910
543,22,0,501,29,11,2,0,0,911
74,9,6,74,0,0,0,0,0,912
249,10,1,249,0,0,0,0,0,913
629,7,0,625,2,1,1,0,0,914
57,9,3,57,0,0,0,0,0,915
279,18,2,279,0,0,0,0,0,916
68,13,1,68,0,0,0,0,0,917
106,19,0,106,0,0,0,0,0,918
73,19,2,73,0,0,0,0,0,919
68,14,0,68,0,0,0,0,0,920
12,5,0,12,0,0,0,0,0,921
10,4,0,10,0,0,0,0,0,922
35,0,0,35,0,0,0,0,0,923
40,1,0,40,0,0,0,0,0,924
44,9,4,44,0,0,0,0,0,925
6,0,0,6,0,0,0,0,0,926
80,4,0,80,0,0,0,0,0,927
83,8,0,83,0,0,0,0,0,928
66,2,1,66,0,0,0,0,0,929
421,3,0,421,0,0,0,0,0,930
246,5,1,246,0,0,0,0,0,931
151,0,0,151,0,0,0,0,0,932
304,6,0,304,0,0,0,0,0,933
263,19,2,263,0,0,0,0,0,934
216,16,2,216,0,0,0,0,0,935
42,9,0,42,0,0,0,0,0,936
289,11,0,289,0,0,0,0,0,937
330,8,0,330,0,0,0,0,0,938
320,2,0,320,0,0,0,0,0,939
355,9,0,355,0,0,0,0,0,940
242,4,0,242,0,0,0,0,0,941
471,13,0,471,0,0,0,0,0,942
320,7,0,320,0,0,0,0,0,943
486,2,0,486,0,0,0,0,0,944
353,6,0,353,0,0,0,0,0,945
469,10,0,469,0,0,0,0,0,946
271,37,1,271,0,0,0,0,0,947
228,3,0,228,0,0,0,0,0,948
495,11,0,495,0,0,0,0,0,949
381,5,0,381,0,0,0,0,0,950
480,10,0,480,0,0,0,0,0,951
140,6,0,140,0,0,0,0,0,952
443,11,0,443,0,0,0,0,0,953
182,1,16,182,0,0,0,0,0,954
121,0,1,121,0,0,0,0,0,955
49,9,0,49,0,0,0,0,0,956
227,0,0,227,0,0,0,0,0,957
230,6,0,230,0,0,0,0,0,958
192,26,2,192,0,0,0,0,0,959
417,11,0,417,0,0,0,0,0,960
552,8,0,552,0,0,0,0,0,961
111,12,0,111,0,0,0,0,0,962
130,19,1,130,0,0,0,0,0,963
100,11,0,100,0,0,0,0,0,964
50,11,0,50,0,0,0,0,0,965
385,16,191,385,0,0,0,0,0,966
108,16,2,108,0,0,0,0,0,967
368,12,0,368,0,0,0,0,0,968
307,18,0,307,0,0,0,0,0,969
176,4,1,176,0,0,0,0,0,970
246,13,1,246,0,0,0,0,0,971
152,30,0,152,0,0,0,0,0,972
286,5,0,286,0,0,0,0,0,973
108,8,0,108,0,0,0,0,0,974
25,8,0,25,0,0,0,0,0,975
21,2,0,21,0,0,0,0,0,976
318,7,1,318,0,0,0,0,0,977
370,16,1,370,0,0,0,0,0,978
58,3,0,58,0,0,0,0,0,979
45,0,0,45,0,0,0,0,0,980
69,0,0,69,0,0,0,0,0,981
135,2,0,135,0,0,0,0,0,982
212,11,3,212,0,0,0,0,0,983
184,3,1,184,0,0,0,0,0,984
103,0,0,103,0,0,0,0,0,985
302,9,0,302,0,0,0,0,0,986
246,9,2,246,0,0,0,0,0,987
117,0,0,117,0,0,0,0,0,988
52,12,0,52,0,0,0,0,0,989
317,8,0,317,0,0,0,0,0,990
189,13,1,189,0,0,0,0,0,991
192,19,0,192,0,0,0,0,0,992
96,8,0,96,0,0,0,0,0,993
112,11,0,112,0,0,0,0,0,994
124,12,0,124,0,0,0,0,0,995
155,5,0,155,0,0,0,0,0,996
167,16,0,167,0,0,0,0,0,997
157,13,0,157,0,0,0,0,0,998
101,7,0,101,0,0,0,0,0,999
230,20,0,230,0,0,0,0,0,1000
136,5,1,136,0,0,0,0,0,1001
131,0,0,131,0,0,0,0,0,1002
128,18,0,128,0,0,0,0,0,1003
129,13,0,129,0,0,0,0,0,1004
376,18,16,376,0,0,0,0,0,1005
68,9,1,68,0,0,0,0,0,1006
142,2,2,142,0,0,0,0,0,1007
106,12,2,106,0,0,0,0,0,1008
88,3,0,88,0,0,0,0,0,1009
49,9,0,49,0,0,0,0,0,1010
1052,12,7,1052,0,0,0,0,0,1011
948,7,0,948,0,0,0,0,0,1012
1552,23,0,1552,0,0,0,0,0,1013
1580,14,1,1580,0,0,0,0,0,1014
1241,6,0,1241,0,0,0,0,0,1015
1054,9,0,1054,0,0,0,0,0,1016
954,10,0,954,0,0,0,0,0,1017
1014,14,2,1014,0,0,0,0,0,1018
1768,0,1,1768,0,0,0,0,0,1019
951,13,1,951,0,0,0,0,0,1020
1223,34,0,1223,0,0,0,0,0,1021
987,13,1,987,0,0,0,0,0,1022
2799,67,2,2799,0,0,0,0,0,1023
102,1,0,102,0,0,0,0,0,1024
160,3,0,160,0,0,0,0,0,1025
1575,15,3,1575,0,0,0,0,0,1026
945,9,2,945,0,0,0,0,0,1027
1194,14,0,1194,0,0,0,0,0,1028
1339,9,1,1339,0,0,0,0,0,1029
963,6,0,963,0,0,0,0,0,1030
1145,25,0,1145,0,0,0,0,0,1031
950,8,3,950,0,0,0,0,0,1032
2024,23,1,2024,0,0,0,0,0,1033
950,13,0,950,0,0,0,0,0,1034
951,10,0,951,0,0,0,0,0,1035
974,10,0,974,0,0,0,0,0,1036
1139,57,0,1139,0,0,0,0,0,1037
1061,5,0,1061,0,0,0,0,0,1038
1018,10,0,1018,0,0,0,0,0,1039
991,10,1,991,0,0,0,0,0,1040
952,4,0,952,0,0,0,0,0,1041
1999,22,0,1999,0,0,0,0,0,1042
1251,17,1,1251,0,0,0,0,0,1043
968,9,0,968,0,0,0,0,0,1044
1338,6,1,1338,0,0,0,0,0,1045
948,5,0,948,0,0,0,0,0,1046
1,0,0,1,0,0,0,0,0,1047
1914,0,2,1914,0,0,0,0,0,1048
1377,5,0,1377,0,0,0,0,0,1049
1244,13,1,1244,0,0,0,0,0,1050
948,3,0,948,0,0,0,0,0,1051
1229,5,0,1229,0,0,0,0,0,1052
1363,12,0,1363,0,0,0,0,0,1053
956,6,0,956,0,0,0,0,0,1054
1080,28,0,1080,0,0,0,0,0,1055
994,9,0,994,0,0,0,0,0,1056
1419,7,0,1419,0,0,0,0,0,1057
954,6,1,954,0,0,0,0,0,1058
550,1,0,550,0,0,0,0,0,1059
549,6,0,549,0,0,0,0,0,1060
1143,154,64,1143,0,0,0,0,0,1061
1356,10,1,1356,0,0,0,0,0,1062
1774,2,0,1774,0,0,0,0,0,1063
1230,49,0,1230,0,0,0,0,0,1064
1451,14,4,1451,0,0,0,0,0,1065
1784,3,0,1784,0,0,0,0,0,1066
1983,8,1,1983,0,0,0,0,0,1067
2632,11,0,2632,0,0,0,0,0,1068
2166,8,0,2166,0,0,0,0,0,1069
1218,12,1,1218,0,0,0,0,0,1070
1724,129,105,1724,0,0,0,0,0,1071
2773,8,1,2773,0,0,0,0,0,1072
1259,211,78,1259,0,0,0,0,0,1073
1270,9,0,1270,0,0,0,0,0,1074
1921,8,0,1921,0,0,0,0,0,1075
1164,222,72,1164,0,0,0,0,0,1076
1029,11,1,1029,0,0,0,0,0,1077
1197,12,5,1197,0,0,0,0,0,1078
951,6,1,951,0,0,0,0,0,1079
121,14,11,121,0,0,0,0,0,1080
169,10,0,169,0,0,0,0,0,1081
2186,14,11,2186,0,0,0,0,0,1082
1910,7,0,1910,0,0,0,0,0,1083
1069,20,3,1069,0,0,0,0,0,1084
2177,18,0,2177,0,0,0,0,0,1085
1825,13,0,1825,0,0,0,0,0,1086
1880,1,0,1880,0,0,0,0,0,1087
1265,10,0,1265,0,0,0,0,0,1088
2297,260,72,2297,0,0,0,0,0,1089
1700,290,87,1700,0,0,0,0,0,1090
976,2,0,976,0,0,0,0,0,1091
1077,21,3,1077,0,0,0,0,0,1092
1346,330,72,1346,0,0,0,0,0,1093
1188,14,1,1188,0,0,0,0,0,1094
1081,15,2,1081,0,0,0,0,0,1095
1898,28,3,1898,0,0,0,0,0,1096
1916,15,19,1916,0,0,0,0,0,1097
1092,17,23,1092,0,0,0,0,0,1098
1566,31,2,1566,0,0,0,0,0,1099
992,7,0,992,0,0,0,0,0,1100
1172,199,62,1172,0,0,0,0,0,1101
1646,12,14,1646,0,0,0,0,0,1102
1966,23,2,1966,0,0,0,0,0,1103
2020,12,26,2020,0,0,0,0,0,1104
2055,29,2,2055,0,0,0,0,0,1105
1830,15,0,1830,0,0,0,0,0,1106
2244,11,0,2244,0,0,0,0,0,1107
1128,10,8,1128,0,0,0,0,0,1108
1842,286,106,1842,0,0,0,0,0,1109
2606,13,1,2606,0,0,0,0,0,1110
2153,44,10,2153,0,0,0,0,0,1111
2042,225,76,2042,0,0,0,0,0,1112
1125,363,122,1125,0,0,0,0,0,1113
2098,32,1,2098,0,0,0,0,0,1114
1956,17,1,1956,0,0,0,0,0,1115
2444,24,1,2444,0,0,0,0,0,1116
1803,10,0,1803,0,0,0,0,0,1117
1042,8,0,1042,0,0,0,0,0,1118
1231,27,1,1231,0,0,0,0,0,1119
2045,25,5,2045,0,0,0,0,0,1120
1915,74,103,1915,0,0,0,0,0,1121
1995,21,8,1995,0,0,0,0,0,1122
2183,56,14,2183,0,0,0,0,0,1123
1140,297,92,1140,0,0,0,0,0,1124
1805,15,0,1805,0,0,0,0,0,1125
1962,354,119,1962,0,0,0,0,0,1126
1933,8,0,1933,0,0,0,0,0,1127
2636,16,0,2636,0,0,0,0,0,1128
2264,284,78,2264,0,0,0,0,0,1129
2606,2,0,2606,0,0,0,0,0,1130
1618,13,0,1618,0,0,0,0,0,1131
2947,14,0,2947,0,0,0,0,0,1132
2062,206,64,2062,0,0,0,0,0,1133
1987,13,0,1987,0,0,0,0,0,1134
2265,8,0,2265,0,0,0,0,0,1135
1249,0,0,1249,0,0,0,0,0,1136
2791,10,0,2791,0,0,0,0,0,1137
2214,1,0,2214,0,0,0,0,0,1138
2620,4,41,2620,0,0,0,0,0,1139
2025,7,4,2025,0,0,0,0,0,1140
1968,6,1,1968,0,0,0,0,0,1141
2204,8,0,2204,0,0,0,0,0,1142
2211,361,93,2211,0,0,0,0,0,1143
2399,11,0,2399,0,0,0,0,0,1144
2260,390,122,2260,0,0,0,0,0,1145
1977,10,0,1977,0,0,0,0,0,1146
2348,12,0,2348,0,0,0,0,0,1147
2489,32,0,2489,0,0,0,0,0,1148
2293,7,0,2293,0,0,0,0,0,1149
2221,10,0,2221,0,0,0,0,0,1150
2314,509,35,2314,0,0,0,0,0,1151
1279,11,0,1279,0,0,0,0,0,1152
2404,11,0,2404,0,0,0,0,0,1153
2010,32,0,2010,0,0,0,0,0,1154
1191,22,2,1191,0,0,0,0,0,1155
1392,10,0,1392,0,0,0,0,0,1156
2204,10,9,2204,0,0,0,0,0,1157
1929,17,1,1929,0,0,0,0,0,1158
7,0,2,7,0,0,0,0,0,1159
12,1,0,12,0,0,0,0,0,1160
3,0,2,3,0,0,0,0,0,1161
2303,21,5,2303,0,0,0,0,0,1162
1926,4,15,1926,0,0,0,0,0,1163
2288,5,7,2288,0,0,0,0,0,1164
2419,15,14,2419,0,0,0,0,0,1165
2297,14,0,2297,0,0,0,0,0,1166
1888,15,0,1888,0,0,0,0,0,1167
2033,11,12,2033,0,0,0,0,0,1168
2414,22,0,2414,0,0,0,0,0,1169
1982,12,1,1982,0,0,0,0,0,1170
2223,13,1,2223,0,0,0,0,0,1171
2341,18,0,2341,0,0,0,0,0,1172
2101,7,2,2101,0,0,0,0,0,1173
2201,2,1,2201,0,0,0,0,0,1174
2020,4,12,2020,0,0,0,0,0,1175
1940,70,12,1940,0,0,0,0,0,1176
2071,12,0,2071,0,0,0,0,0,1177
2080,32,2,2080,0,0,0,0,0,1178
2382,17,0,2382,0,0,0,0,0,1179
2259,5,8,2259,0,0,0,0,0,1180
55,2,9,55,0,0,0,0,0,1181
2242,7,6,2242,0,0,0,0,0,1182
2028,16,0,2028,0,0,0,0,0,1183
2300,1,6,2300,0,0,0,0,0,1184
6,0,1,6,0,0,0,0,0,1185
2273,2,6,2273,0,0,0,0,0,1186
2132,36,4,2132,0,0,0,0,0,1187
2074,22,1,2074,0,0,0,0,0,1188
2276,30,1,2276,0,0,0,0,0,1189
2319,14,2,2319,0,0,0,0,0,1190
2217,3,7,2217,0,0,0,0,0,1191
2329,13,18,2329,0,0,0,0,0,1192
2174,18,1,2174,0,0,0,0,0,1193
2252,0,1,2252,0,0,0,0,0,1194
2251,3,0,2251,0,0,0,0,0,1195
1931,26,0,1931,0,0,0,0,0,1196
2095,213,68,2095,0,0,0,0,0,1197
2030,28,0,2030,0,0,0,0,0,1198
2634,449,119,2634,0,0,0,0,0,1199
2026,35,1,2026,0,0,0,0,0,1200
2118,6,0,2118,0,0,0,0,0,1201
2112,28,2,2112,0,0,0,0,0,1202
2675,13,0,2675,0,0,0,0,0,1203
2126,11,0,2126,0,0,0,0,0,1204
2418,179,48,2418,0,0,0,0,0,1205
1892,4,1,1892,0,0,0,0,0,1206
2462,12,0,2462,0,0,0,0,0,1207
3639,175,101,3639,0,0,0,0,0,1208
270,14,37,270,0,0,0,0,0,1209
380,24,3,380,0,0,0,0,0,1210
421,16,0,421,0,0,0,0,0,1211
2253,8,0,2253,0,0,0,0,0,1212
2346,7,1,2346,0,0,0,0,0,1213
2999,281,87,2999,0,0,0,0,0,1214
1904,5,1,1904,0,0,0,0,0,1215
2402,4,0,2402,0,0,0,0,0,1216
2239,42,2,2239,0,0,0,0,0,1217
2332,46,0,2332,0,0,0,0,0,1218
2374,8,9,2374,0,0,0,0,0,1219
2492,10,0,2492,0,0,0,0,0,1220
2072,22,1,2072,0,0,0,0,0,1221
2826,21,0,2826,0,0,0,0,0,1222
2032,3,0,2032,0,0,0,0,0,1223
2154,6,2,2154,0,0,0,0,0,1224
1997,3,1,1997,0,0,0,0,0,1225
2320,7,0,2320,0,0,0,0,0,1226
2190,10,0,2190,0,0,0,0,0,1227
2545,14,3,2545,0,0,0,0,0,1228
2452,8,0,2452,0,0,0,0,0,1229
4710,50,1,4710,0,0,0,0,0,1230
2549,8,0,2549,0,0,0,0,0,1231
3190,19,1,3190,0,0,0,0,0,1232
3510,12,0,3510,0,0,0,0,0,1233
2255,10,2,2255,0,0,0,0,0,1234
2309,5,1,2309,0,0,0,0,0,1235
2051,7,2,2051,0,0,0,0,0,1236
2350,11,0,2350,0,0,0,0,0,1237
2105,19,1,2105,0,0,0,0,0,1238
2291,108,0,2291,0,0,0,0,0,1239
2349,53,4,2349,0,0,0,0,0,1240
2157,19,0,2157,0,0,0,0,0,1241
2151,4,1,2151,0,0,0,0,0,1242
2615,23,0,2615,0,0,0,0,0,1243
2148,32,1,2148,0,0,0,0,0,1244
3115,24,0,3115,0,0,0,0,0,1245
1302,16,0,1302,0,0,0,0,0,1246
1815,12,0,1815,0,0,0,0,0,1247
1379,20,0,1379,0,0,0,0,0,1248
1169,3,26,1169,0,0,0,0,0,1249
1509,26,2,1509,0,0,0,0,0,1250
956,6,0,956,0,0,0,0,0,1251
1220,10,0,1220,0,0,0,0,0,1252
1601,38,2,1601,0,0,0,0,0,1253
1496,85,0,1496,0,0,0,0,0,1254
1103,24,18,1103,0,0,0,0,0,1255
1526,14,0,1526,0,0,0,0,0,1256
1159,32,4,1159,0,0,0,0,0,1257
1010,14,4,1010,0,0,0,0,0,1258
1182,29,5,1182,0,0,0,0,0,1259
1428,11,1,1428,0,0,0,0,0,1260
1473,12,1,1473,0,0,0,0,0,1261
1180,5,0,1180,0,0,0,0,0,1262
1864,9,0,1864,0,0,0,0,0,1263
1032,9,0,1032,0,0,0,0,0,1264
1630,15,1,1630,0,0,0,0,0,1265
545,13,0,545,0,0,0,0,0,1266
1193,38,5,1193,0,0,0,0,0,1267
1477,11,1,1477,0,0,0,0,0,1268
1272,7,1,1272,0,0,0,0,0,1269
1238,21,0,1238,0,0,0,0,0,1270
1500,13,1,1500,0,0,0,0,0,1271
1917,58,8,1917,0,0,0,0,0,1272
1126,66,6,1126,0,0,0,0,0,1273
1246,41,3,1246,0,0,0,0,0,1274
1540,25,2,1540,0,0,0,0,0,1275
1282,35,4,1282,0,0,0,0,0,1276
1253,42,6,1253,0,0,0,0,0,1277
1484,44,3,1484,0,0,0,0,0,1278
1445,40,3,1445,0,0,0,0,0,1279
1132,16,8,1132,0,0,0,0,0,1280
1610,55,8,1610,0,0,0,0,0,1281
1714,36,9,1714,0,0,0,0,0,1282
2785,26,1,2785,0,0,0,0,0,1283
1884,17,2,1884,0,0,0,0,0,1284
1667,6,0,1667,0,0,0,0,0,1285
1204,9,5,1204,0,0,0,0,0,1286
1182,0,0,1182,0,0,0,0,0,1287
1212,7,1,1212,0,0,0,0,0,1288
2674,24,1,2674,0,0,0,0,0,1289
2054,21,3,2054,0,0,0,0,0,1290
1469,51,4,1469,0,0,0,0,0,1291
1668,10,1,1668,0,0,0,0,0,1292
2000,9,1,2000,0,0,0,0,0,1293
1497,11,0,1497,0,0,0,0,0,1294
1342,4,0,1342,0,0,0,0,0,1295
1268,6,0,1268,0,0,0,0,0,1296
1428,8,0,1428,0,0,0,0,0,1297
1492,5,0,1492,0,0,0,0,0,1298
2621,122,98,2621,0,0,0,0,0,1299
1277,14,29,1277,0,0,0,0,0,1300
1833,30,0,1833,0,0,0,0,0,1301
2149,37,0,2149,0,0,0,0,0,1302
1562,46,9,1562,0,0,0,0,0,1303
98,3,1,98,0,0,0,0,0,1304
264,43,0,264,0,0,0,0,0,1305
1253,13,4,1253,0,0,0,0,0,1306
1300,18,1,1300,0,0,0,0,0,1307
1451,8,0,1451,0,0,0,0,0,1308
1444,6,1,1444,0,0,0,0,0,1309
1182,0,0,1182,0,0,0,0,0,1310
366,28,5,366,0,0,0,0,0,1311
1424,6,0,1424,0,0,0,0,0,1312
1294,23,47,1294,0,0,0,0,0,1313
1501,113,38,1501,0,0,0,0,0,1314
16,0,0,16,0,0,0,0,0,1315
40,0,0,40,0,0,0,0,0,1316
1078,131,50,1078,0,0,0,0,0,1317
413,29,3,413,0,0,0,0,0,1318
1077,243,65,1077,0,0,0,0,0,1319
860,196,64,860,0,0,0,0,0,1320
748,38,12,748,0,0,0,0,0,1321
0,0,0,0,0,0,0,0,0,1322
103,1,0,103,0,0,0,0,0,1323
9,0,1,9,0,0,0,0,0,1324
7,0,0,7,0,0,0,0,0,1325
10,0,0,10,0,0,0,0,0,1326
15,0,0,15,0,0,0,0,0,1327
16,0,3,16,0,0,0,0,0,1328
616,11,0,616,0,0,0,0,0,1329
1781,162,30,1781,0,0,0,0,0,1330
1343,15,3,1343,0,0,0,0,0,1331
212,16,0,212,0,0,0,0,0,1332
1053,5,1,1053,0,0,0,0,0,1333
1272,17,0,1272,0,0,0,0,0,1334
2081,58,36,2081,0,0,0,0,0,1335
2713,67,15,2713,0,0,0,0,0,1336
1529,22,7,1529,0,0,0,0,0,1337
753,9,0,753,0,0,0,0,0,1338
271,3,0,271,0,0,0,0,0,1339
1429,34,14,1429,0,0,0,0,0,1340
147,4,1,147,0,0,0,0,0,1341
3730,156,93,3730,0,0,0,0,0,1342
357,7,1,357,0,0,0,0,0,1343
358,1,0,358,0,0,0,0,0,1344
1211,84,8,1211,0,0,0,0,0,1345
323,12,1,323,0,0,0,0,0,1346
